Shop ID,Order ID,Workflow ID,Order date,Order confirmed time,Dining mode,Payment Mode,Order channel,Order status,Customer Uber Membership Status,Sales (excl. tax),Tax on sales,Refunds (excl. tax),Tax on refunds,Price adjustments (excl. tax),Tax on price adjustments,Promotions on items (excl tax),Tax on promotion on items,Promotions on items (incl tax),Delivery charge (excl tax),Tax on delivery fee,Promotions on delivery charge (excl tax),Tax on promotions on delivery charge,Promotions on delivery charge (incl tax),Bag fee,Delivery fee (excl tax),Tax on delivery fee,Delivery fee (incl tax),Service fee,Tax on service fee,Service fee discount,Net service fee,Discount adjustments,Profit on delivery,Tax adjustment,Other payments description,Other payments (incl. tax),Total payout ,Payout date,Payout status,Invoice link U2R ,Invoice link C2R ,Invoice link R2E ,Retailer Loyalty ID,Payout reference ID
,#E2AB3,1532c333-7868-47ff-a0ef-b084051e2ab3,25/12/2024,22:39,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,4000,0,0,0,0,0,0,0,0,224,0,0,0,0,0,18.22,0,18.22,-1200,0,0,-1200,0,23.76,0,,0,2823.76,30/12/2024,Paid,,,,,4HA81B311K49
,#0CBD2,0b1c57e6-751b-47a1-80f2-0fd74130cbd2,25/12/2024,23:29,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,4400,0,0,0,0,0,-1850,0,-1850,224,0,0,0,0,0,0,0,0,-765,0,0,-765,0,11.94,0,,0,1796.94,30/12/2024,Paid,,,,,4HA81B311K49
,#73CCA,71427f14-3160-46a4-a94c-b0ad6ab73cca,25/12/2024,23:59,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1600,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,-480,0,0,-480,0,73.29,0,,0,1193.29,30/12/2024,Paid,,,,,4HA81B311K49
,#529B0,07fb823c-eafd-4979-b96b-a1964af529b0,26/12/2024,0:14,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,4500,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,-1350,0,90.51,-1259.49,0,0,0,,0,3150,30/12/2024,Paid,,,,,4HA81B311K49
,#2C61E,a14cde1a-f372-4ebc-8afd-984beec2c61e,26/12/2024,0:51,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1275,0,0,0,0,0,0,0,0,122.75,0,0,0,0,0,0,0,0,-382.5,0,59.92,-322.58,0,0,0,,0,892.5,30/12/2024,Paid,,,,,4HA81B311K49
,#9C31B,2e220a40-e41c-4eee-a6cd-dcd68db9c31b,26/12/2024,0:54,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1200,0,0,0,0,0,0,0,0,159,0,0,0,0,0,18.33,0,18.33,-360,0,42.84,-317.16,0,0,0,,0,840,30/12/2024,Paid,,,,,4HA81B311K49
,#8C24F,3a798ee8-ed3e-4e8e-a423-eed034d8c24f,26/12/2024,1:12,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,159,0,0,0,0,0,7.74,0,7.74,-555,0,0,-555,0,54.14,0,,0,1349.14,30/12/2024,Paid,,,,,4HA81B311K49
,#1A4F1,979dae43-807c-4818-93a4-4e8682e1a4f1,26/12/2024,1:28,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,3700,0,0,0,0,0,-1850,0,-1850,219,0,0,0,0,0,31.32,0,31.32,-555,0,125.37,-429.63,0,0,0,,0,1295,30/12/2024,Paid,,,,,4HA81B311K49
,#555D7,35d9db95-1205-4adc-b999-a9fc021555d7,26/12/2024,1:58,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2000,0,0,0,0,0,0,0,0,139,0,0,0,0,0,14.37,0,14.37,-600,0,18.96,-581.04,0,0,0,,0,1400,30/12/2024,Paid,,,,,4HA81B311K49
,#0EE23,5bfe3537-4fec-406c-bc12-8f9cc620ee23,26/12/2024,1:42,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1650,0,0,0,0,0,0,0,0,186.5,0,0,0,0,0,13.65,0,13.65,-495,0,0,-495,0,36.37,0,,0,1191.37,30/12/2024,Paid,,,,,4HA81B311K49
,#0142C,6580faf0-6210-4d55-9336-2acbe780142c,26/12/2024,2:13,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,2550,0,0,0,0,0,0,0,0,159,0,0,0,0,0,13.17,0,13.17,-765,0,0,-765,0,14.28,0,,0,1799.28,30/12/2024,Paid,,,,,4HA81B311K49
,#4851C,5effbf97-8168-4880-89bd-6c7ac824851c,26/12/2024,2:56,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,164,0,0,0,0,0,17.08,0,17.08,-555,0,23.99,-531.01,0,0,0,,0,1295,30/12/2024,Paid,,,,,4HA81B311K49
,,,26/12/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-1939.98,-1939.98,30/12/2024,Paid,,,,,4HA81B311K49
,#6358B,227ab981-bb6b-4a46-9327-982d58f6358b,26/12/2024,22:21,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,3700,0,0,0,0,0,-1850,0,-1850,224,0,0,0,0,0,0,0,0,-555,0,196.9,-358.1,0,0,0,,0,1295,30/12/2024,Paid,,,,,4HA81B311K49
,#85E59,252abf98-def7-4a63-b6ad-43ed9b885e59,26/12/2024,23:16,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,800,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,-240,0,109.41,-130.59,0,0,0,,0,560,30/12/2024,Paid,,,,,4HA81B311K49
,#E898C,99c0bbcb-580a-4fe7-83ab-6edc2c1e898c,26/12/2024,23:58,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1500,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,-450,0,0,-450,0,142.73,0,,0,1192.73,30/12/2024,Paid,,,,,4HA81B311K49
,#E9516,4da755f6-8a67-4b8f-a9cb-fd12fd0e9516,26/12/2024,23:45,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1600,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,-480,0,170.98,-309.02,0,0,0,,0,1120,30/12/2024,Paid,,,,,4HA81B311K49
,#7F379,e0198a60-d7ed-44b1-9a5f-343a9807f379,26/12/2024,23:48,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,1925,0,0,0,0,0,0,0,0,195.25,0,0,0,0,0,0,0,0,-577.5,0,0,-577.5,0,67.98,0,,0,1415.48,30/12/2024,Paid,,,,,4HA81B311K49
,#2068C,ca81827c-6b08-4edd-8053-837e0222068c,26/12/2024,23:38,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,7200,0,0,0,0,0,-1850,0,-1850,224,0,0,0,0,0,0,0,0,-1605,0,100.9,-1504.1,0,0,0,,0,3745,30/12/2024,Paid,,,,,4HA81B311K49
,#BB16F,86642f34-61be-47ac-b167-03815ebbb16f,27/12/2024,0:13,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,4650,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,-1395,0,0,-1395,0,182.73,0,,0,3437.73,30/12/2024,Paid,,,,,4HA81B311K49
,#16B0F,c8a5de26-8e83-4575-8c8f-0bd87d116b0f,27/12/2024,0:24,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Uber One member,1500,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,-450,0,31.5,-418.5,0,0,0,,0,1050,30/12/2024,Paid,,,,,4HA81B311K49
,#489A1,3a2bf088-9e44-4c33-bb3e-055c922489a1,27/12/2024,0:28,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,107.75,0,0,0,0,0,0,0,0,-382.5,0,111.11,-271.39,0,0,0,,0,892.5,30/12/2024,Paid,,,,,4HA81B311K49
,#A4340,24edd99c-1fe3-4bc0-bf0c-86edbb0a4340,27/12/2024,0:58,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1600,0,0,0,0,0,0,0,0,124,0,0,0,0,0,22.07,0,22.07,-480,0,118.68,-361.32,0,0,0,,0,1120,30/12/2024,Paid,,,,,4HA81B311K49
,#BEAF2,9e260b52-69c5-4dce-a38a-dca9200beaf2,27/12/2024,0:53,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,4400,0,0,0,0,0,-1850,0,-1850,224,0,0,0,0,0,24.45,0,24.45,-765,0,44.96,-720.04,0,0,0,,0,1785,30/12/2024,Paid,,,,,4HA81B311K49
,#9C34D,d326a05b-b0a1-4035-9e14-5a3f3509c34d,27/12/2024,1:23,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3000,0,0,0,0,0,0,0,0,229,0,0,0,0,0,29.63,0,29.63,-900,0,97.11,-802.89,0,0,0,,0,2100,30/12/2024,Paid,,,,,4HA81B311K49
,#4F0C9,03bd77f3-af05-4079-9c66-27cd2e84f0c9,27/12/2024,1:46,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1600,0,0,0,0,0,0,0,0,174,0,0,0,0,0,6.78,0,6.78,-480,0,0,-480,0,99.46,0,,0,1219.46,30/12/2024,Paid,,,,,4HA81B311K49
,#C0FAA,66d3e24e-8d34-4069-9b0f-9b2fd74c0faa,27/12/2024,1:43,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,4250,0,0,0,0,0,-1850,0,-1850,224,0,0,0,0,0,19.38,0,19.38,-720,0,0,-720,0,10.72,0,,0,1690.72,30/12/2024,Paid,,,,,4HA81B311K49
,#5C93D,f75fe5f8-12c5-4a92-b61b-e30053a5c93d,27/12/2024,2:48,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1400,0,0,0,0,0,0,0,0,104,0,0,0,0,0,18.03,0,18.03,-420,0,94.47,-325.53,0,0,0,,0,980,30/12/2024,Paid,,,,,4HA81B311K49
,#35369,5e8d4225-b7c1-4d86-aee2-eb3cd7635369,27/12/2024,2:57,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2675,0,0,0,0,0,0,0,0,209,0,0,0,0,0,17.44,0,17.44,-802.5,0,0,-802.5,0,17.19,0,,0,1889.69,30/12/2024,Paid,,,,,4HA81B311K49
,,,27/12/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-1715.93,-1715.93,30/12/2024,Paid,,,,,4HA81B311K49
,#46150,813b2b72-24df-43b8-96c3-96f445146150,27/12/2024,20:34,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,224,0,0,0,0,0,0,0,0,-555,0,97.52,-457.48,0,0,0,,0,1295,30/12/2024,Paid,,,,,4HA81B311K49
,#7D379,3447c771-7923-415a-9863-68647497d379,27/12/2024,21:16,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1100,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,-330,0,42.96,-287.04,0,0,0,,0,770,30/12/2024,Paid,,,,,4HA81B311K49
,#A2E7D,50a56ed9-40fe-42cd-b350-42257caa2e7d,27/12/2024,21:46,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3300,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,-990,0,0,-990,0,192.73,0,,0,2502.73,30/12/2024,Paid,,,,,4HA81B311K49
,#6AC35,beb3cf84-c4d8-4b91-9b1a-c5a7bbf6ac35,27/12/2024,22:26,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1600,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,-480,0,61.84,-418.16,0,0,0,,0,1120,30/12/2024,Paid,,,,,4HA81B311K49
,#EA1CD,e10ad942-5b02-4dc6-9e7e-25c4756ea1cd,28/12/2024,0:05,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,3000,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,-900,0,0,-900,0,8.79,0,,0,2108.79,30/12/2024,Paid,,,,,4HA81B311K49
,#05A07,09a7cb06-3151-438b-b223-423c41405a07,28/12/2024,1:49,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,550,0,0,0,0,0,0,0,0,106.5,0,0,0,0,0,8.99,0,8.99,-165,0,0,-165,0,7.67,0,,0,392.67,30/12/2024,Paid,,,,,4HA81B311K49
,#A3590,3ea44b5f-3e56-425f-b7ef-0fd0cfaa3590,28/12/2024,1:46,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1500,0,0,0,0,0,0,0,0,174,0,0,0,0,0,30.22,0,30.22,-450,0,158.33,-291.67,0,0,0,,0,1050,30/12/2024,Paid,,,,,4HA81B311K49
,#FD26F,2cb6118c-00c4-4b4f-8f4f-32a38bbfd26f,28/12/2024,1:48,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,162.75,0,0,0,0,0,24.25,0,24.25,-382.5,0,104.04,-278.46,0,0,0,,0,892.5,30/12/2024,Paid,,,,,4HA81B311K49
,#D9A80,134c8624-3280-4915-b045-d610537d9a80,28/12/2024,2:01,Delivery – partner using Uber app,Unknown,Android,Completed,Data not available,3700,0,0,0,0,0,-1850,0,-1850,164,0,0,0,0,0,18.36,0,18.36,-555,0,37.86,-517.14,0,0,0,,0,1295,30/12/2024,Paid,,,,,4HA81B311K49
,#AF1B8,909e13d9-500a-4f0a-ad63-b57ecf3af1b8,28/12/2024,2:19,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1850,0,0,0,0,0,0,0,0,320.5,0,0,0,0,0,32.89,0,32.89,-555,0,41.13,-513.87,0,0,0,,0,1295,30/12/2024,Paid,,,,,4HA81B311K49
,#8D390,3327576f-f413-4db3-bfe6-250da668d390,28/12/2024,2:21,Delivery – partner using Uber app,Unknown,Uber Eats web,Unfulfilled,Data not available,1050,0,0,0,0,0,0,0,0,96.5,0,0,0,0,0,7.1,0,7.1,-315,0,8.39,-306.61,0,0,0,,0,735,30/12/2024,Paid,,,,,4HA81B311K49
,#0B6AB,ddb2a7cf-4da1-46db-b4b7-fcfb6ce0b6ab,28/12/2024,2:31,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,358,0,0,0,0,0,26.31,0,26.31,-555,0,0,-555,0,68.44,0,,0,1363.44,30/12/2024,Paid,,,,,4HA81B311K49
,#AD2F3,d725b4f6-1801-48c1-8179-66b6b18ad2f3,28/12/2024,2:31,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,4500,0,0,0,0,0,-1850,0,-1850,353,0,0,0,0,0,12.52,0,12.52,-795,0,0,-795,0,215.39,0,,0,2070.39,30/12/2024,Paid,,,,,4HA81B311K49
,#305A0,e05d3721-1ea2-4385-a030-d081dfe305a0,28/12/2024,2:52,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,157.75,0,0,0,0,0,24.51,0,24.51,-382.5,0,111.95,-270.55,0,0,0,,0,892.5,30/12/2024,Paid,,,,,4HA81B311K49
,#FB8DF,923f5346-5964-4640-b81f-a57b837fb8df,28/12/2024,2:49,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,6700,0,0,0,0,0,-1850,0,-1850,209,0,0,0,0,0,21.19,0,21.19,-1455,0,23.99,-1431.01,0,0,0,,0,3395,30/12/2024,Paid,,,,,4HA81B311K49
,#F9BA5,3de2fc99-be4e-4721-9033-f2fcdcaf9ba5,28/12/2024,2:59,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,3700,0,0,0,0,0,-1850,0,-1850,229,0,0,0,0,0,47.09,0,47.09,-555,0,288.95,-266.05,0,0,0,,0,1295,30/12/2024,Paid,,,,,4HA81B311K49
,,,28/12/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-1649.46,-1649.46,30/12/2024,Paid,,,,,4HA81B311K49
,#424A9,3fae05f5-a22f-4f23-9b0f-f5fab25424a9,28/12/2024,22:21,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,2800,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,-840,0,19.43,-820.57,0,0,0,,0,1960,30/12/2024,Paid,,,,,4HA81B311K49
,#82F28,722beb41-933f-4d07-99c0-62f455a82f28,28/12/2024,23:49,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,224,0,0,0,0,0,24.65,0,24.65,-555,0,47.19,-507.81,0,0,0,,0,1295,30/12/2024,Paid,,,,,4HA81B311K49
,#CB7CB,b38f1ef8-899f-43c5-b154-96721cbcb7cb,29/12/2024,0:24,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1600,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,-480,0,14.47,-465.53,0,0,0,,0,1120,30/12/2024,Paid,,,,,4HA81B311K49
,#AA2E7,eedb9044-6132-4aac-9330-26aa6d1aa2e7,29/12/2024,0:18,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,2925,0,0,0,0,0,0,0,0,353,0,0,0,0,0,31.94,0,31.94,-877.5,0,0,-877.5,0,1.74,0,,0,2049.24,30/12/2024,Paid,,,,,4HA81B311K49
,#B0B02,7aaf467c-178e-4477-97f8-1aa073bb0b02,29/12/2024,0:16,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,219,0,0,0,0,0,23.42,0,23.42,-555,0,38.5,-516.5,0,0,0,,0,1295,30/12/2024,Paid,,,,,4HA81B311K49
,#23EA8,873a635a-f754-45d2-aa99-3f0609c23ea8,29/12/2024,0:57,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,164,0,0,0,0,0,16.65,0,16.65,-555,0,19.06,-535.94,0,0,0,,0,1295,30/12/2024,Paid,,,,,4HA81B311K49
,#7952E,92500742-ed04-4414-ac40-d42e0ba7952e,29/12/2024,1:05,Delivery – partner using Uber app,Unknown,Android,Unfulfilled,Data not available,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1080,0,0,-1080,0,0,0,,0,2520,30/12/2024,Paid,,,,,4HA81B311K49
,#7D4DF,47870ce7-ae02-47b1-b7c9-8e561947d4df,29/12/2024,1:40,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,2050,0,0,0,0,0,0,0,0,201.5,0,0,0,0,0,8.98,0,8.98,-615,0,0,-615,0,102.61,0,,0,1537.61,30/12/2024,Paid,,,,,4HA81B311K49
,#F4AB5,2a73f987-4408-4d5e-b26b-949bb58f4ab5,29/12/2024,1:57,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1200,0,0,0,0,0,0,0,0,159,0,0,0,0,0,32.01,0,32.01,-360,0,193.03,-166.97,0,0,0,,0,840,30/12/2024,Paid,,,,,4HA81B311K49
,#713D1,21443318-0b5a-4027-b094-815f27c713d1,29/12/2024,2:17,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2020,0,0,0,0,0,0,0,0,205,0,0,0,0,0,34.66,0,34.66,-606,0,176.09,-429.91,0,0,0,,0,1414,30/12/2024,Paid,,,,,4HA81B311K49
,#47452,fef4759f-8b9a-4b4d-b585-771a98647452,29/12/2024,2:05,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Uber One member,2200,0,0,0,0,0,0,0,0,338,0,0,0,0,0,40.91,0,40.91,-660,0,111.89,-548.11,0,0,0,,0,1540,30/12/2024,Paid,,,,,4HA81B311K49
,#A52AD,17689445-9b83-4469-863e-b25e87da52ad,29/12/2024,2:04,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,3700,0,0,0,0,0,-1850,0,-1850,224,0,0,0,0,0,12.64,0,12.64,-555,0,0,-555,0,85.06,0,,0,1380.06,30/12/2024,Paid,,,,,4HA81B311K49
,#8006A,5d211771-5f76-4e08-96a4-86649c08006a,29/12/2024,2:51,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,293,0,0,0,0,0,14.65,0,14.65,-555,0,0,-555,0,131.86,0,,0,1426.86,30/12/2024,Paid,,,,,4HA81B311K49
,#EC74E,1090779c-76ef-470e-8c6f-546e937ec74e,29/12/2024,3:02,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2390,0,0,0,0,0,0,0,0,218.5,0,0,0,0,0,5.9,0,5.9,-717,0,0,-717,0,153.64,0,,0,1826.64,30/12/2024,Paid,,,,,4HA81B311K49
,#5E5F3,8b669b67-2e87-4a78-ad3a-f0a03c55e5f3,29/12/2024,3:08,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1200,0,0,0,0,0,0,0,0,154,0,0,0,0,0,19.86,0,19.86,-360,0,64.43,-295.57,0,0,0,,0,840,30/12/2024,Paid,,,,,4HA81B311K49
,#5E5C7,66c2cd09-6d88-47a8-8bcf-9c029175e5c7,29/12/2024,3:07,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2350,0,0,0,0,0,0,0,0,216.5,0,0,0,0,0,31.05,0,31.05,-705,0,125.06,-579.94,0,0,0,,0,1645,30/12/2024,Paid,,,,,4HA81B311K49
,,,29/12/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-1650.92,-1650.92,30/12/2024,Paid,,,,,4HA81B311K49
,#A968F,bf4b3c8b-be27-48b8-9bf5-6a64af2a968f,29/12/2024,22:02,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,950,0,0,0,0,0,0,0,0,81.5,0,0,0,0,0,0,0,0,-285,0,66.52,-218.48,0,0,0,,0,665,30/12/2024,Paid,,,,,4HA81B311K49
,#B27AD,9452f1ee-a356-4107-b7e3-cbf1750b27ad,29/12/2024,22:16,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1100,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,-330,0,11.27,-318.73,0,0,0,,0,770,30/12/2024,Paid,,,,,4HA81B311K49
,#54D35,9117a58b-cae4-4c19-885e-69742fc54d35,29/12/2024,22:18,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,2300,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,-690,0,180.91,-509.09,0,0,0,,0,1610,30/12/2024,Paid,,,,,4HA81B311K49
,#1F5A5,57445a5e-6b5f-4eb7-b913-f6672cf1f5a5,29/12/2024,23:34,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,224,0,0,0,0,0,0,0,0,-555,0,38.06,-516.94,0,0,0,,0,1295,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#51E5A,b74fce15-4886-4f54-9f4e-c54cf9c51e5a,30/12/2024,0:10,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3700,0,0,0,0,0,-1850,0,-1850,169,0,0,0,0,0,0,0,0,-555,0,0,-555,0,31.79,0,,0,1326.79,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#72486,622bc36e-db07-4b7c-abcc-45f534e72486,30/12/2024,0:52,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,4500,0,0,0,0,0,-1850,0,-1850,204,0,0,0,0,0,21.38,0,21.38,-795,0,31.01,-763.99,0,0,0,,0,1855,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#A0F30,58f243ef-3a7f-47ea-bc94-a1bf521a0f30,30/12/2024,1:41,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1600,0,0,0,0,0,0,0,0,243,0,0,0,0,0,9.15,0,9.15,-480,0,0,-480,0,138.21,0,,0,1258.21,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#989A5,a33be8f9-63ed-4b46-a66d-550c21f989a5,30/12/2024,1:39,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1350,0,0,0,0,0,0,0,0,161.5,0,0,0,0,0,28.83,0,28.83,-405,0,155.51,-249.49,0,0,0,,0,945,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#73585,f09c3291-81a0-4791-a4b2-ee4b08b73585,30/12/2024,2:06,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,157.75,0,0,0,0,0,24.28,0,24.28,-382.5,0,109.36,-273.14,0,0,0,,0,892.5,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#E866F,c63bb699-f6a9-4797-8764-6a77bbee866f,30/12/2024,2:30,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,102.75,0,0,0,0,0,11.89,0,11.89,-382.5,0,28.01,-354.49,0,0,0,,0,892.5,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#192A9,383c4bfd-61e6-4e48-bd55-1688948192a9,30/12/2024,1:59,Delivery – partner using Uber app,Unknown,iOS,Completed,Data not available,1500,0,0,0,0,0,0,0,0,174,0,0,0,0,0,20.49,0,20.49,-450,0,51.34,-398.66,0,0,0,,0,1050,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#DB740,6011d661-83a5-4a8c-b447-042c542db740,30/12/2024,2:22,Delivery – partner using Uber app,Unknown,Android,Completed,Uber One member,2400,0,0,0,0,0,0,0,0,348,0,0,0,0,0,29.3,0,29.3,-720,0,0,-720,0,25.69,0,,0,1705.69,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#4EAFA,c9731a2e-b726-4649-85c7-199d3234eafa,30/12/2024,2:50,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Uber One member,1100,0,0,0,0,0,0,0,0,283,0,0,0,0,0,35,0,35,-330,0,101.82,-228.18,0,0,0,,0,770,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#50174,8cf9b389-1a51-4eab-9388-2c1376f50174,30/12/2024,3:13,Delivery – partner using Uber app,Unknown,Uber Eats web,Completed,Data not available,1600,0,0,0,0,0,0,0,0,119,0,0,0,0,0,10.78,0,10.78,-480,0,0,-480,0,0.44,0,,0,1120.44,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#6CFCD,d5d8ae00-e979-4278-827c-f6969676cfcd,30/12/2024,3:04,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,3300,0,0,0,0,0,0,0,0,174,0,0,0,0,0,16.06,0,16.06,-990,0,2.68,-987.32,0,0,0,,0,2310,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#6C389,377fdc52-750a-4584-ac68-60441406c389,30/12/2024,3:04,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,112.75,0,0,0,0,0,18.39,0,18.39,-382.5,0,89.64,-292.86,0,0,0,,0,892.5,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,,,30/12/2024,,,,Unknown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ad spend,-3031.96,-3031.96,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
,#660C2,468567c2-16eb-486b-b2c1-44bfc22660c2,30/12/2024,18:14,Delivery – partner using Uber app,Unknown,iOS,Completed,Uber One member,1275,0,0,0,0,0,0,0,0,162.75,0,0,0,0,0,0,0,0,-382.5,0,34.63,-347.87,0,0,0,,0,892.5,6/1/2025,Paid,,,,,7Y5PRZBFHNS2
